source path	audit output path	tracked or untracked	file type	byte size	SHA-256	binary or text	generated or authored	assigned subagent	completion state	review state
public/assets/vendor-katex-BSXZKQS3.js	audit/public/assets/vendor-katex-BSXZKQS3.js.txt	tracked	code	265162	c51df660313f53dbf89d1caf9631e5ed1371b58d8bec4a81f103223a0b16304b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-markdown-core-B0W_OS7u.js	audit/public/assets/vendor-markdown-core-B0W_OS7u.js.txt	tracked	code	172448	e3eb9e362af3a73a656d833df738f42252134c99c4f0fda9bee950e620543fa2	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-markdown-core-Pkt6xPHa.js	audit/public/assets/vendor-markdown-core-Pkt6xPHa.js.txt	tracked	code	171718	f1e918a68a6ca50236ac01597dfdba9e282b8a8025e8b956b2972a917b05cdce	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-motion-BrCE_pwp.js	audit/public/assets/vendor-motion-BrCE_pwp.js.txt	tracked	code	45	342e40d142268d751e6e90568d8b55ef3f0c1a96c6c1aab64b6dea1e472b194f	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-motion-Cp_NPzpZ.js	audit/public/assets/vendor-motion-Cp_NPzpZ.js.txt	tracked	code	181300	419408013cb84b27f418ddbec9df60948782a618873c2fab568d2a47b8f3e590	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-query-Dco3bNuU.js	audit/public/assets/vendor-query-Dco3bNuU.js.txt	tracked	code	44	70bd27d56b1483a93e3e554acc0727c3f3d855e9583f18ab8cfd3bdcba0edbcc	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-query-Rjz85D0S.js	audit/public/assets/vendor-query-Rjz85D0S.js.txt	tracked	code	91831	4ea6c854ea0977922b16b85287bf686ef4b4d6d9037f43e1e9d3647804ecd1bc	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-react-BfU3Zn2J.js	audit/public/assets/vendor-react-BfU3Zn2J.js.txt	tracked	code	367320	d3b19b9eb0433e7927f12dcc9307484eee6353d4f76fa263d8fc808f5f3164b8	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-router-CmoTwRnm.js	audit/public/assets/vendor-router-CmoTwRnm.js.txt	tracked	code	49363	26233c437502f1640904df0db379324f3d16e5aa310a1fd6c14af1459f201cf9	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-sentry-VzeXdCeF.js	audit/public/assets/vendor-sentry-VzeXdCeF.js.txt	tracked	code	671458	12aa7f6b00e705122b3e7fc664745efcd63a06d210b5c61793ed467f725bf42d	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-supabase-CdzVlbop.js	audit/public/assets/vendor-supabase-CdzVlbop.js.txt	tracked	code	47	3fe91351ed9d430783af4523626d06589aaac23688860ed958c8fb25dc334177	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-supabase-DAiUAuun.js	audit/public/assets/vendor-supabase-DAiUAuun.js.txt	tracked	code	299750	b2e4ae83d38ffc0f0af91266bd0f8a5667fbe08bbe0c4c8d98572098cbf880cb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/vendor-syntax-highlighter-CDo2wmi8.js	audit/public/assets/vendor-syntax-highlighter-CDo2wmi8.js.txt	tracked	code	57502	912a10958f0e9c7ddb4f746bb4aecdb6eeb0065254885e9037aae73a04feff1e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/workbox-window.prod.es5-BIl4cyR9.js	audit/public/assets/workbox-window.prod.es5-BIl4cyR9.js.txt	tracked	code	8974	f451aad8ae82eb311388832160285f5762f0fe8cbfe6ec8b487f39d84c95fb83	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/auth-bridge.js	audit/public/auth-bridge.js.txt	tracked	code	6717	fc1220d9ec8d8bcc080b8a1e3284e1efc4fba27312c486b4217821e9bc695208	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/backup.json	audit/public/backup.json.txt	tracked	configuration	1524	5cd4f92a6d40b9af84a4e2bc99803b7089bed5ebf38429c5e8e7db270f08601a	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/bg.mp4	audit/public/bg.mp4.txt	tracked	video	4328716	6ce96dc7ffbb6028d98a1a2b6db906a9b453829aa01af9e26ff8165af3f5ad6d	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/boot-recovery.js	audit/public/boot-recovery.js.txt	tracked	code	5132	b2a932d8e6b0e1d9a5ba3c0c6e71ea9013ffc33fdb44cee0ee0603f1da6830c5	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/favicon.svg	audit/public/favicon.svg.txt	tracked	image	163	8ffbde9092b1fa4de97c9481b76f518b131268c82e7c555041925225b1dab6e0	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/firebase-messaging-sw.js	audit/public/firebase-messaging-sw.js.txt	tracked	code	223	94e7191799bd4bf57d960f6003561044e8510eeff76d5e5d465c3e5e89b80b91	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/focus-bg-import.js	audit/public/focus-bg-import.js.txt	tracked	code	37352	515c470add5a375135ee913af41fdcfb0370486bf95676626aa7d7ed4bacbcf7	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/fonts/9Bt23C1KxNDXMspQ1lPyU89-1h6ONRlW45G04pIo.woff2	audit/public/fonts/9Bt23C1KxNDXMspQ1lPyU89-1h6ONRlW45G04pIo.woff2.txt	tracked	font	17208	d64ba838ef5472bba248620ec4fd8b5aa7cf0db2908e0bb230600caf279ba7bc	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/9Bt23C1KxNDXMspQ1lPyU89-1h6ONRlW45G07JIoSwQ.woff2	audit/public/fonts/9Bt23C1KxNDXMspQ1lPyU89-1h6ONRlW45G07JIoSwQ.woff2.txt	tracked	font	9384	61eeb0eb8b881a84d069e67be1723f5b353b0b9b866ad8e7ad9dba66cdc4dabd	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/9Bt73C1KxNDXMspQ1lPyU89-1h6ONRlW45G8Wbc9dCWP.woff2	audit/public/fonts/9Bt73C1KxNDXMspQ1lPyU89-1h6ONRlW45G8Wbc9dCWP.woff2.txt	tracked	font	17524	140e2bd25a7315c8a062508391426b0d8c3297400c947b8d847be28f73a199f0	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/9Bt73C1KxNDXMspQ1lPyU89-1h6ONRlW45G8Wbc9eiWPVFw.woff2	audit/public/fonts/9Bt73C1KxNDXMspQ1lPyU89-1h6ONRlW45G8Wbc9eiWPVFw.woff2.txt	tracked	font	9372	840ced16f975d8abc2594b436d0206649e0c2a7327e36750ff849d3d37c3c02e	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7SUc.woff2.txt	tracked	font	18748	71d5ee93cc1e9f1d520a3a8b66456de18c7879d8df09d57fcd2eaff75fef0075	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7.woff2.txt	tracked	font	48256	3100e775e8616cd2611beecfa23a4263d7037586789b43f035236a2e6fbd4c62	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1pL7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1pL7SUc.woff2.txt	tracked	font	18996	1be3448e292fbf05ffe176fe1e43f135013d50b1e7d324ad1a558f623d3bb6f6	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7SUc.woff2.txt	tracked	font	85068	34b9c504cab7a73e37b746343a449132e56cf7b5481af2cb81dc74dcff25c956	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2JL7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2JL7SUc.woff2.txt	tracked	font	25960	ca157063339ac4ad418f214f3abfed119b0798ab4d377386ce5c9e5a7a435ebd	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2ZL7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2ZL7SUc.woff2.txt	tracked	font	11232	6e9e020a25f9b56d418f2c085b1d3c09725a4da23fe693a5b463064606732190	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7SUc.woff2	audit/public/fonts/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa2pL7SUc.woff2.txt	tracked	font	10252	5c66f9e07e90c6d4ac4922cc68d60de26c17b1858e677fb5e603fce3952b3ff2	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPb54C-s0.woff2	audit/public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPb54C-s0.woff2.txt	tracked	font	6712	8895e3d49825128bfa5238e4c96e9b432d7a3dadbe5c17c6081267398305dc71	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPb94C-s0.woff2	audit/public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPb94C-s0.woff2.txt	tracked	font	18940	952dddb45d2f96f71cbf3b7f510b24379afc3c89ea02fcf89d377b45d62c0166	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPbF4Cw.woff2	audit/public/fonts/V8mDoQDjQSkFtoMM3T6r8E7mPbF4Cw.woff2.txt	tracked	font	22288	0640890476fc1198ab4de571fb658de443c4d85b66466ec09534a8737ab1ce9d	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/fonts/fonts.css	audit/public/fonts/fonts.css.txt	tracked	stylesheet	17648	afbeab6ae075ea2fd8ef5fe6a9b4b1bdb9d6824bc53260f5fe722c200a6b8b2c	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/apple-touch-icon.png	audit/public/icons/apple-touch-icon.png.txt	tracked	image	12902	c3a13997005c7e35f5ceadc41a5976572d5e97660cc1f5b84cfd98c972873cbc	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/icon-192x192.png	audit/public/icons/icon-192x192.png.txt	tracked	image	13602	80f6a7d7b30af3c57730f568e9da546d2ac19eefe51ad333da2ff69b5e0c7af3	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/icon-192x192.svg	audit/public/icons/icon-192x192.svg.txt	tracked	image	476	760355a8f173ce29fb178f4def9b09f9e2ab3f5840a203dc73a2ebd433b00789	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/icon-512x512.png	audit/public/icons/icon-512x512.png.txt	tracked	image	32368	c123ea7cb202134d5dae3d37c44714bd89ba10f393a037adef97faa2f3ea3661	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/icon-96x96.svg	audit/public/icons/icon-96x96.svg.txt	tracked	image	476	760355a8f173ce29fb178f4def9b09f9e2ab3f5840a203dc73a2ebd433b00789	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/icon.svg	audit/public/icons/icon.svg.txt	tracked	image	476	760355a8f173ce29fb178f4def9b09f9e2ab3f5840a203dc73a2ebd433b00789	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/icons/maskable-icon-512x512.png	audit/public/icons/maskable-icon-512x512.png.txt	tracked	image	32368	c123ea7cb202134d5dae3d37c44714bd89ba10f393a037adef97faa2f3ea3661	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/logo-full.svg	audit/public/logo-full.svg.txt	tracked	image	476	760355a8f173ce29fb178f4def9b09f9e2ab3f5840a203dc73a2ebd433b00789	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/logo-icon.svg	audit/public/logo-icon.svg.txt	tracked	image	476	760355a8f173ce29fb178f4def9b09f9e2ab3f5840a203dc73a2ebd433b00789	text	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/manifest.json	audit/public/manifest.json.txt	tracked	configuration	3653	9a84aba21851cc81a73582836a980fd32cdeb86270fac9fbd227cd3df62383df	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/manifest.webmanifest	audit/public/manifest.webmanifest.txt	tracked	configuration	1805	ff0a15401eb6473baf79e2d3dd056e9577a0b754c5b9d0a095c77eae070aae98	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/offline.html	audit/public/offline.html.txt	tracked	html	1664	28f03f706f56a71487fb420ed2edee5e14fd47f9e88a710cf803e9bef011fd32	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/opengraph.jpg	audit/public/opengraph.jpg.txt	tracked	image	45405	5aae27836a55b1160959a9fd184f2e6cb4011063f1683e1d50d75be576aaf5a3	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/pwa-local.js	audit/public/pwa-local.js.txt	tracked	code	7995	5a3e9590f8bdf8d8d76a9f3795c90f9a53af20a933239fc3ea809798e77fe68b	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/restore-and-launch.js	audit/public/restore-and-launch.js.txt	tracked	code	33387	19ce445942f0f286603b29de3671e679c7587b598864a60a2a498a741e4b1cbb	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/robots.txt	audit/public/robots.txt.txt	tracked	text/project file	23	16ceb5ee3e0dc13aa9adf31a3ebbe45a1d965b8c2b9f72eaf84e5911e140ed95	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/screenshots/desktop-1.png	audit/public/screenshots/desktop-1.png.txt	tracked	image	32368	c123ea7cb202134d5dae3d37c44714bd89ba10f393a037adef97faa2f3ea3661	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/screenshots/desktop-2.png	audit/public/screenshots/desktop-2.png.txt	tracked	image	32368	c123ea7cb202134d5dae3d37c44714bd89ba10f393a037adef97faa2f3ea3661	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/sounds/crickets.wav	audit/public/sounds/crickets.wav.txt	tracked	audio	11917352	3dc67c4bcbad369877fc5bf64873a237cfdd8a9a7bbe3c45c6e20e9141cba72b	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/sounds/rain.wav	audit/public/sounds/rain.wav.txt	tracked	audio	14825128	4a64515bf06c680e89e728ae18d67fb4e2a252ad7c06b79199d2faaf9040e98a	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/sounds/wind.wav	audit/public/sounds/wind.wav.txt	tracked	audio	17143172	3467f87658b2e8a5620641ea1fa81ab3111efa1a08c183c43221faf52cada06a	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
public/sw.js	audit/public/sw.js.txt	tracked	code	6843	b065f2a3cc7fcabb1074846d94936ebc40acc55e90cb2b7132ecac3fa9a9dad5	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/sync-size-optimizer.js	audit/public/sync-size-optimizer.js.txt	tracked	code	12074	500d6b1e456e9caf871d7b370dc029dbfc3002d65249d9159a981c17a32c9e5f	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/sync/backup-normalizer.js	audit/public/sync/backup-normalizer.js.txt	tracked	code	13822	3af42f63a3324bc124a54317407d7ec6c493e0c0ce6e2d04df8a9ecebf4e4ef1	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/sync/local-data-adapter.js	audit/public/sync/local-data-adapter.js.txt	tracked	code	12584	d15ee0b85119bae8a94bea5d203a1f8473b81df90c7177e08071b93eebeaa73c	text	authored or hand-maintained	offline-pwa-sync-agent	complete	lead static review complete
public/update-checker.js	audit/public/update-checker.js.txt	tracked	code	13177	d4d48db151132ac4ef7be0b541f4ce3c9f2fd337de701ebe694076e7f99f8090	text	likely minified/generated	installer-platform-agent	complete	lead static review complete
public/ux-setup.js	audit/public/ux-setup.js.txt	tracked	code	1131	8c7069038e035a994ac21b81ef2ecce35c77a0ee4df460548a17e57f17be3780	text	authored or hand-maintained	installer-platform-agent	complete	lead static review complete
public/workbox-1d81fbea.js	audit/public/workbox-1d81fbea.js.txt	tracked	code	41697	101aed3b3c58692971f13a03d0dbc70eefa81e4f6652615089a19d3b7d921be9	text	authored or hand-maintained	compiled-frontend-agent	complete	lead static review complete
screenshot	audit/screenshot.txt	untracked	binary asset	5245159	bac4f7980c644c8d8f1a4e27b5aba18255f0b84fd487400ea031ecbb4c2dfaa4	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshot.zip	audit/screenshot.zip.txt	untracked	archive	5245159	bac4f7980c644c8d8f1a4e27b5aba18255f0b84fd487400ea031ecbb4c2dfaa4	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/icon-512.png	audit/screenshots/icon-512.png.txt	tracked	image	32368	c123ea7cb202134d5dae3d37c44714bd89ba10f393a037adef97faa2f3ea3661	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/landingpage.png	audit/screenshots/landingpage.png.txt	tracked	image	4594523	ada9da74020d00c47d409b6030cd4ac253b1dc006fd66d72ac318d4e9024840e	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot.zip	audit/screenshots/screenshot.zip.txt	untracked	archive	5245159	bac4f7980c644c8d8f1a4e27b5aba18255f0b84fd487400ea031ecbb4c2dfaa4	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-07-13-58-43-64_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-07-13-58-43-64_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	565267	da0360a11985962e174375d52035734dc84fe63b71405bacc7265a7995fa2e31	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-07-14-52-41-48_f9ee0578fe1cc94de7482bd41accb329.jpg	audit/screenshots/screenshot/Screenshot_2026-06-07-14-52-41-48_f9ee0578fe1cc94de7482bd41accb329.jpg.txt	tracked	image	296412	ca5205a4fec6fd34a3265ed97906a2d78cd0fa0abd4477fc40798c04040c4e39	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-45-12-53_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-45-12-53_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	608081	c90b57a715075a419344d01c13673d2655c01eba386f7a3beb3227de53f3fe2d	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-45-28-72_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-45-28-72_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	721433	a6be678790292a3f271e79778211e7def57ddef52919fd4279d2ea200158fc6e	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-45-47-93_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-45-47-93_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	657521	3d8f5d18fd2beb11ffab790dd6feb0e0df940429a443c21db51ab79c41c49729	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-46-00-34_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-46-00-34_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	535847	e371f8c2ef5d359225328747c67b51a0dd6beb15e080c96a6db88ded3cd759c7	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-46-12-13_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-46-12-13_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	616074	01c1dcbabd2a7cab9b0f8d151905a539a5d8414a279fd6f3caba355ad463e392	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-46-24-13_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-46-24-13_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	984602	2d4214f62b80e32172955b515ac6227fb88eb2eb0c226a1a770d359c044221f0	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-46-58-26_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-46-58-26_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	683546	0055593f8f8ce003b1c9057e40ae078c8e95284597b2f3af14104a295cfbbb93	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/screenshot/Screenshot_2026-06-08-08-47-09-37_e4424258c8b8649f6e67d283a50a2cbc.jpg	audit/screenshots/screenshot/Screenshot_2026-06-08-08-47-09-37_e4424258c8b8649f6e67d283a50a2cbc.jpg.txt	tracked	image	436745	8334201baccc8ff3e08bad6275832c99eed1170db513e7b441ad0327137f02be	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
screenshots/upi-qr.png	audit/screenshots/upi-qr.png.txt	tracked	image	3925	c69334ad93e32cd536d1b41199c2d30312091cdce89bfcb2ecaaf7c5d8250d9f	binary	authored or hand-maintained	static-asset-agent	complete	lead static review complete
scripts/capture-screenshots.mjs	audit/scripts/capture-screenshots.mjs.txt	tracked	code	11546	e50b55043631921dc06a9172b3098ec4acaf283c417ab2ba66dd47dc3426ade2	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/compare-remote-assets.mjs	audit/scripts/compare-remote-assets.mjs.txt	tracked	code	5895	c3da4c99019ac6d57e685a6a6b17b8870d6572786893237cce8826a934076c2c	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/prove-new-browser-restore.mjs	audit/scripts/prove-new-browser-restore.mjs.txt	tracked	code	2593	0787252882048ffdc0702b0b4f8a1871db564b1f7c5a969e9914a7f6f00347d4	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/prove-runtime-glue.mjs	audit/scripts/prove-runtime-glue.mjs.txt	tracked	code	4897	02f2fc04ce7c1131678ccc00ceb38a883a230ca753d5530d41483dfa6baf32fc	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/prove-supabase-sync.mjs	audit/scripts/prove-supabase-sync.mjs.txt	tracked	code	6291	ee654da42275c51cdc53047d6c6368562b4d9e16a8539c32679a71a459947adf	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
scripts/repair-user-backup.mjs	audit/scripts/repair-user-backup.mjs.txt	tracked	code	2019	9d0c15f50b8079d11f4ad4f9ff0408fd402585e2e2ca8e2d5c0192f7e3cee40b	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/seed-demo-data.mjs	audit/scripts/seed-demo-data.mjs.txt	tracked	code	11371	7ee3925547847d8f35cb3e36723b43dda4831387d02b778eb1d2efd4899df71f	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/storage-backup-lib.mjs	audit/scripts/storage-backup-lib.mjs.txt	tracked	code	4843	b06914f86852652286744eabf8c4e4c48c3dfac78968b4a593d4c7c8a2e8d969	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/test-auth-bridge.mjs	audit/scripts/test-auth-bridge.mjs.txt	tracked	code	4788	b0440d8d467cfd5c5fa0ff72907c155d5adc64f7722b8d8b0a4649e1ff874b32	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/validate-backup-files.mjs	audit/scripts/validate-backup-files.mjs.txt	tracked	code	1552	3f1b5441056669ae3faa5bf880835c211565a28cfec60946ce3b58c4505b1b3e	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/validate-docs.mjs	audit/scripts/validate-docs.mjs.txt	tracked	code	11991	2a474b4e35923dda44e5ff546cc59a4a40aa6e961d09cc47f40ef71d8dc0854c	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/validate-storage-cleanup.mjs	audit/scripts/validate-storage-cleanup.mjs.txt	tracked	code	883	4914a15d4e0ab5b4da1c5f3170ed610e9e466c12f7ae618b3926e059605e6595	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
scripts/verify-supabase-security.mjs	audit/scripts/verify-supabase-security.mjs.txt	tracked	code	14965	e9cf469ed560f6f2a8a414247da3a2830cddec373e61940c503ff1fbaec2827a	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
server.mjs	audit/server.mjs.txt	tracked	code	440665	2f220c83f12b6cbcc738299fcd1c4f46f1ee3fc580210d7a0ae7afff2c42d866	text	likely minified/generated	runtime-server-agent	complete	lead static review complete
server/backup-manager.mjs	audit/server/backup-manager.mjs.txt	tracked	code	20352	ba88384793e647161231fec6cb48a1846ba39f48aafdc342e9adea073254a1ef	text	authored or hand-maintained	runtime-server-agent	complete	lead static review complete
setup-termux-widget.sh	audit/setup-termux-widget.sh.txt	tracked	script	6912	33f23d51fafe37ac00267d101520cc835b08127bd7aadf9145810309c46d5363	text	authored or hand-maintained	installer-platform-agent	complete	lead static review complete
setup.bat	audit/setup.bat.txt	tracked	script	4183	8c4bc4505a1186067f08de6b0c065be7c700fcfe124218f566b4bd7e57bacc45	text	authored or hand-maintained	installer-platform-agent	complete	lead static review complete
setup.sh	audit/setup.sh.txt	tracked	script	18342	2dcc077526a0be9c49473af71119858049b7495c50bef4ec381af6254ef5cc89	text	authored or hand-maintained	installer-platform-agent	complete	lead static review complete
sql/006_security_policy_cleanup.sql	audit/sql/006_security_policy_cleanup.sql.txt	tracked	sql	2965	f0a7afcfd169ee3185e15d68c81672986d70a691137c493934dfa86fb6c92e02	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
sql/backup_manifests.sql	audit/sql/backup_manifests.sql.txt	tracked	sql	2165	d65eccd899f5880d9e74d4d6adae2cb89cff444a0431e394debfe13916c0bf57	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
sql/v3.3.7-sync-schema.sql	audit/sql/v3.3.7-sync-schema.sql.txt	tracked	sql	11342	f5c385f3098419c682c4f5cc59a00cfe537bca98b280d5629d989d7492fa1248	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
sql/verify-security.sql	audit/sql/verify-security.sql.txt	tracked	sql	1458	7bef5432573598142f3a95beb35ab0799b4f0963a352e5f41bd2ed08114edcc8	text	authored or hand-maintained	sql-supabase-agent	complete	lead static review complete
